,age,gender,race,filename,pixels,Weighted_Avg,ArgMax
7308,28,1.0,3,28_1_3_20170119195100723.jpg,[ 2.  3.  5. ... 62. 37. 58.],23.91948124875271,23
14540,48,1.0,0,48_1_0_20170117160521447.jpg,[237. 231. 231. ... 248. 242. 246.],35.55516806954347,26
17131,60,0.0,2,60_0_2_20170109010253649.jpg,[220. 220. 220. ... 172. 177. 217.],48.1696967541659,52
3690,26,0.0,0,26_0_0_20170116180849908.jpg,[179. 179. 167. ...  25.  24.  30.],28.446324298929454,25
9015,32,0.0,0,32_0_0_20170105172708084.jpg,[215. 219. 222. ... 195. 197. 196.],34.83827788456938,26
17784,65,0.0,0,65_0_0_20170111200004259.jpg,[ 2. 16.  1. ... 17. 24.  8.],43.03983424204307,26
13860,45,0.0,2,45_0_2_20170116164410975.jpg,[131.  31.  41. ...   7.   7.   7.],45.400323409550765,39
6563,28,0.0,0,28_0_0_20170120220122514.jpg,[ 61.  33.  29. ...  27.  95. 130.],28.156481787807593,30
11852,37,1.0,2,37_1_2_20170116184911351.jpg,[158. 202. 125. ... 163. 155. 170.],32.07116653974481,23
2003,23,1.0,4,23_1_4_20170117194259323.jpg,[166. 165. 163. ...  16.  14.  25.],25.953310029376205,26
15863,54,0.0,1,54_0_1_20170117143030074.jpg,[47. 47. 35. ... 69. 11. 10.],50.37489199282936,52
5328,26,1.0,2,26_1_2_20170116182804381.jpg,[ 67. 221. 247. ... 166. 166. 166.],28.873688821592438,28
3211,25,1.0,0,25_1_0_20170116211917463.jpg,[238. 238. 238. ... 112. 112. 112.],29.823567482327633,23
7490,29,0.0,1,29_0_1_20170116142845616.jpg,[135. 178. 223. ...  74. 150. 225.],53.78409920373815,40
8908,31,1.0,1,31_1_1_20170116180044004.jpg,[227. 227. 215. ... 208. 232. 236.],33.84565733636191,26
12979,40,1.0,3,40_1_3_20170117185243863.jpg,[2. 1. 0. ... 2. 2. 2.],27.935273006593192,26
19415,85,1.0,0,85_1_0_20170110183621661.jpg,[246. 247. 249. ... 248. 248. 248.],73.18748588875894,80
6231,27,1.0,1,27_1_1_20170116223029775.jpg,[87. 75. 75. ... 80. 60. 62.],33.463072030245655,32
19576,89,1.0,0,89_1_0_20170120221950480.jpg,[117. 125. 138. ... 166. 101. 105.],61.682920157312765,75
14503,48,0.0,3,48_0_3_20170119201847821.jpg,[255. 255. 255. ... 253. 253. 253.],33.62020351043309,36
15780,54,0.0,0,54_0_0_20170113210319956.jpg,[ 21.  21.  21. ... 187. 187. 187.],53.477757046261104,26
15071,50,1.0,1,50_1_1_20170117133207717.jpg,[68. 72. 73. ... 64. 72. 75.],36.28818108464475,26
401,18,1.0,1,18_1_1_20170116000609057.jpg,[121. 129.  82. ...  63.  87.  89.],28.915206735542824,26
1249,22,0.0,1,22_0_1_20170113150441654.jpg,[231. 203. 192. ... 214. 190. 166.],27.089229702190472,22
1175,21,1.0,4,21_1_4_20170103224936983.jpg,[ 58.  50.  47. ...  20.  22. 105.],26.802452027163852,26
3046,25,0.0,2,25_0_2_20161219193843611.jpg,[228. 191. 110. ...  21.   4.  10.],28.382147173399517,22
16269,55,0.0,3,55_0_3_20170119211435313.jpg,[ 48.  65.  46. ... 232. 242. 252.],63.09737107876956,63
14642,49,0.0,4,49_0_4_20170104210433927.jpg,[  6.   1.   0. ...  98.  97. 105.],52.065432505339686,65
10907,35,1.0,1,35_1_1_20170112210437469.jpg,[164. 165. 160. ... 202. 202. 202.],34.43561538449467,26
9213,32,0.0,2,32_0_2_20170104022020333.jpg,[13. 19. 35. ... 57. 73. 88.],31.382432711914362,23
8196,30,0.0,2,30_0_2_20170117181310236.jpg,[184. 208. 210. ... 138. 172. 171.],34.244134956766366,30
8121,30,0.0,1,30_0_1_20170117130118260.jpg,[142. 128. 115. ... 208. 198. 188.],28.16551812730072,28
19221,81,1.0,0,81_1_0_20170120225836610.jpg,[ 71.  61.  52. ... 205. 171. 136.],73.67921904681498,73
17429,61,0.0,3,61_0_3_20170119211815067.jpg,[159. 150.  75. ... 249. 249. 251.],56.00118869950634,65
2816,24,1.0,4,24_1_4_20170103224531167.jpg,[200. 218. 232. ... 229. 228. 223.],29.969586550881168,30
13133,42,0.0,0,42_0_0_20170104204810195.jpg,[ 37.  37.  37. ... 214. 214. 214.],42.21187093959588,32
2301,24,1.0,0,24_1_0_20170105183445456.jpg,[255. 255. 255. ...  13.  30.  37.],35.0305288500349,23
18168,67,0.0,3,67_0_3_20170119212012082.jpg,[242. 239. 246. ... 190. 205. 228.],59.452690756530046,65
10599,35,0.0,2,35_0_2_20170116182214766.jpg,[130. 131. 117. ... 189. 189. 201.],34.3098035442672,26
11845,37,1.0,1,37_1_1_20170117172409586.jpg,[255. 255. 255. ... 255. 255. 255.],33.62202787776641,26
11792,37,1.0,0,37_1_0_20170109134546708.jpg,[90. 82. 95. ... 43. 36. 20.],28.241619425907345,23
11381,36,0.0,4,36_0_4_20170117183809714.jpg,[170. 158. 120. ... 245. 245. 247.],31.296732725197216,26
2221,24,0.0,3,24_0_3_20170119152239904.jpg,[228. 196. 149. ... 243. 250. 243.],46.17690648663847,30
17449,61,1.0,0,61_1_0_20170110122712394.jpg,[212. 207. 204. ... 250. 242. 239.],41.208675734819394,37
15080,50,1.0,2,50_1_2_20170107212204715.jpg,[ 72. 123. 178. ... 218. 145. 112.],36.87012184168816,32
7183,28,1.0,2,28_1_2_20170116164556009.jpg,[218. 218. 210. ... 136. 142. 154.],25.12602934417449,22
10430,35,0.0,0,35_0_0_20170119200947460.jpg,[245. 236. 227. ... 194. 185. 176.],31.852590153353816,32
15577,53,0.0,2,53_0_2_20170116192934154.jpg,[84. 46. 23. ... 61. 29.  8.],40.3787837879413,26
16325,55,1.0,3,55_1_3_20170119175053900.jpg,[118.  56.  31. ... 254. 252. 255.],34.946753162776986,26
15559,53,0.0,0,53_0_0_20170120223144035.jpg,[ 34. 123. 131. ...  43.  76.  65.],59.503701127867316,65
2968,25,0.0,0,25_0_0_20170117195027938.jpg,[71. 67. 55. ... 99. 82. 75.],32.005556443575756,28
5549,26,1.0,3,26_1_3_20170117154607967.jpg,[87. 64. 56. ... 16.  6.  7.],26.332779091615336,26
958,21,0.0,4,21_0_4_20170114030756751.jpg,[ 0.  0.  0. ... 96. 78. 58.],24.622048783487987,25
12505,40,0.0,0,40_0_0_20170116182430598.jpg,[35. 24. 28. ... 27. 20. 28.],50.228032098291465,40
2799,24,1.0,4,24_1_4_20161223231327524.jpg,[246. 246. 234. ... 255. 193. 198.],25.128015791494576,23
17088,60,0.0,0,60_0_0_20170117161031023.jpg,[134.  98.  62. ...  40.  31.  26.],55.31143536731827,65
2151,24,0.0,2,24_0_2_20170112003933482.jpg,[148. 133. 130. ...   0.   0.   2.],27.12842255831674,23
12218,39,0.0,0,39_0_0_20170104204347174.jpg,[232. 236. 237. ...  47.  52.  72.],33.055777278844744,23
2601,24,1.0,2,24_1_2_20170116172555595.jpg,[111. 122. 114. ... 219. 215. 216.],24.133312541477828,23
16120,55,0.0,0,55_0_0_20170117185015353.jpg,[13.  3.  2. ... 13. 14. 19.],57.63275789656515,60
19170,80,1.0,0,80_1_0_20170110143302067.jpg,[131. 131. 133. ...   4.   4.   4.],51.756172754394356,26
9169,32,0.0,1,32_0_1_20170113183741368.jpg,[69. 83. 84. ... 58. 65. 75.],35.80943376643643,30
7660,29,1.0,0,29_1_0_20170104022059373.jpg,[201. 207. 219. ...  72.  72.  72.],35.02675068186363,30
16336,56,0.0,0,56_0_0_20170104201536050.jpg,[ 51.  68.  58. ... 113. 118. 137.],63.11392954008261,60
273,18,1.0,0,18_1_0_20170103180718335.jpg,[ 93. 136.  20. ...  43.  40.  47.],43.89506938616978,39
4896,26,1.0,1,26_1_1_20170112235250049.jpg,[254. 254. 254. ... 243. 244. 239.],29.386542077883746,23
11121,36,0.0,0,36_0_0_20170105172611117.jpg,[48. 39. 24. ... 58. 39. 24.],36.72123163361911,30
18034,66,0.0,0,66_0_0_20170111210358051.jpg,[255. 255. 255. ... 255. 255. 255.],69.34329612071633,78
1478,22,1.0,2,22_1_2_20170116172741591.jpg,[140. 121. 106. ...  70.  44.  19.],25.68597119337445,28
14024,45,1.0,0,45_1_0_20170117172231634.jpg,[83. 65. 53. ... 70. 30. 38.],32.0727636067183,26
14515,48,0.0,4,48_0_4_20170104213328405.jpg,[98. 78. 53. ... 22. 20.  7.],57.26009976508794,75
8236,30,0.0,3,30_0_3_20170119195801076.jpg,[199. 240. 242. ... 202. 242. 241.],34.145192033143175,36
16130,55,0.0,0,55_0_0_20170117190001481.jpg,[247. 247. 247. ... 230. 231. 236.],43.818150797644414,40
5511,26,1.0,3,26_1_3_20170109134328289.jpg,[ 57. 101.  48. ... 240. 235. 232.],27.6228856294993,28
2593,24,1.0,2,24_1_2_20170116171616382.jpg,[251. 251. 253. ... 252. 252. 252.],24.352083103347475,24
6832,28,0.0,3,28_0_3_20170119194514838.jpg,[105. 100.  94. ... 161. 198. 227.],31.82969188485086,30
5927,27,0.0,1,27_0_1_20170113181236631.jpg,[255. 255. 255. ...   1.   1.   1.],24.80147331865736,23
6710,28,0.0,1,28_0_1_20170117170153595.jpg,[78. 73. 70. ... 22. 22. 20.],27.507479178801592,26
2134,24,0.0,1,24_0_1_20170117194359125.jpg,[85. 22. 30. ...  0. 13. 40.],37.33346468350646,26
110,17,1.0,0,17_1_0_20170102234717403.jpg,[120. 133. 142. ... 105. 106. 127.],30.01956667498405,23
12599,40,0.0,0,40_0_0_20170117170636232.jpg,[106. 118. 118. ...  95. 104. 103.],34.99477522609973,32
18799,75,0.0,0,75_0_0_20170120224003940.jpg,[79. 78. 84. ... 67. 38. 40.],63.88203661508669,60
2886,25,0.0,0,25_0_0_20170113181537380.jpg,[254. 254. 254. ...  21.  20.  25.],29.35177346003337,28
19532,88,1.0,0,88_1_0_20170105174941006.jpg,[ 26.  17.  12. ... 184. 190. 204.],73.6638967172258,73
4702,26,1.0,0,26_1_0_20170117003258343.jpg,[ 85.  75.  76. ...   0.  81. 128.],44.34777780488366,26
5258,26,1.0,2,26_1_2_20170116175912015.jpg,[ 50.  52.  39. ... 132. 128. 125.],28.905688705287634,26
9032,32,0.0,0,32_0_0_20170116191419267.jpg,[155. 162. 170. ... 166. 169. 178.],32.42064420136327,28
10749,35,0.0,4,35_0_4_20170117203249167.jpg,[188. 214. 249. ... 215. 223. 242.],31.710924425933406,28
6800,28,0.0,3,28_0_3_20170119194431378.jpg,[255. 255. 255. ... 252. 252. 252.],35.67686940372471,26
13159,42,0.0,0,42_0_0_20170116193026833.jpg,[17. 46.  0. ... 63. 89. 44.],37.564080852600455,26
7953,30,0.0,0,30_0_0_20170116221939722.jpg,[212.  55.  50. ... 245. 231. 246.],29.74591881218859,26
19594,90,0.0,0,90_0_0_20170111205717074.jpg,[244. 239. 235. ...  37.  39.  38.],59.830916841339786,60
9274,32,0.0,3,32_0_3_20170117182131397.jpg,[42. 49. 55. ... 20.  5. 10.],30.7738883663892,28
9753,33,1.0,0,33_1_0_20170117174457343.jpg,[0. 0. 2. ... 0. 0. 0.],29.5166820553371,28
10470,35,0.0,1,35_0_1_20170113155146201.jpg,[27. 28. 30. ...  0.  0.  0.],28.56223173529791,25
14715,50,0.0,0,50_0_0_20170104021859988.jpg,[45. 42. 23. ... 17. 18. 13.],31.10188110730087,28
13591,44,0.0,3,44_0_3_20170119171650408.jpg,[200. 198. 201. ...  39.  40.  32.],32.96495385292201,25
14920,50,0.0,3,50_0_3_20170117181143891.jpg,[ 11. 201. 165. ...  17. 172. 138.],33.58584868315552,26
13537,43,1.0,3,43_1_3_20170109142242047.jpg,[252. 243. 214. ...  38.  48.  40.],34.21058117521022,32
4223,26,0.0,2,26_0_2_20170116181346232.jpg,[252. 253. 134. ...  16.  20.  29.],28.05874134084887,26
17252,60,1.0,0,60_1_0_20170110151345930.jpg,[165. 169. 181. ...  78. 104. 131.],49.299276643373105,40
13536,43,1.0,3,43_1_3_20170109141039762.jpg,[73. 70. 91. ... 59. 58. 89.],29.561621738104577,24
2541,24,1.0,2,24_1_2_20170116164559724.jpg,[ 31.   0.   0. ... 219. 195. 161.],23.89213336981918,23
12112,38,1.0,1,38_1_1_20170113010502255.jpg,[255. 255. 255. ... 167. 135. 122.],25.50574835066598,28
4053,26,0.0,1,26_0_1_20170116193423469.jpg,[251. 252. 247. ... 225. 218. 199.],28.187637857412078,26
3,100,1.0,0,100_1_0_20170112213001988.jpg,[ 65.  72.  80. ... 160. 165. 169.],77.97597681428306,83
12015,38,0.0,3,38_0_3_20170119160316259.jpg,[223. 223. 223. ...  50.  50.  62.],35.25922468991678,28
5879,27,0.0,0,27_0_0_20170117175351801.jpg,[136. 132. 129. ... 238. 236. 237.],27.332994578130638,23
2819,24,1.0,4,24_1_4_20170103224804680.jpg,[63. 65. 90. ... 33. 31. 36.],32.70200137649833,26
9892,34,0.0,0,34_0_0_20170119180649883.jpg,[148. 127. 132. ... 102.  98. 113.],38.8215623317642,32
9837,34,0.0,0,34_0_0_20170116215618294.jpg,[ 40.  40.  40. ... 178. 146. 121.],27.046468262337772,23
4432,26,0.0,3,26_0_3_20170119183158500.jpg,[24. 24. 24. ... 58. 36. 22.],38.56112820410863,26
14884,50,0.0,2,50_0_2_20170104212145355.jpg,[233. 224. 215. ... 237. 237. 237.],42.68474046739175,40
19017,78,0.0,1,78_0_1_20170117193425610.jpg,[200. 234. 210. ... 244. 236. 213.],71.45890011652045,73
9732,33,1.0,0,33_1_0_20170103182556882.jpg,[176. 185. 184. ... 167. 149. 145.],40.90255427896773,40
366,18,1.0,0,18_1_0_20170109214726739.jpg,[ 0.  0.  0. ... 39. 31. 28.],26.318705074925187,23
10582,35,0.0,2,35_0_2_20170116164723099.jpg,[90. 81. 76. ...  0.  0.  0.],45.861780187129625,32
18385,70,0.0,0,70_0_0_20170117160355895.jpg,[193. 185. 164. ...  42.  65. 106.],57.95606300643499,65
1465,22,1.0,2,22_1_2_20170116172619218.jpg,[ 12.  53.  19. ... 229. 182. 130.],26.58131523585542,26
14442,48,0.0,0,48_0_0_20170116222136433.jpg,[255. 251. 250. ... 174. 119.  80.],57.748350254893296,60
17381,61,0.0,1,61_0_1_20170113174123835.jpg,[34. 34. 36. ... 38. 52. 97.],38.721140954348904,30
14739,50,0.0,0,50_0_0_20170109012530622.jpg,[51. 40. 22. ... 25. 25. 25.],55.61677607258571,60
2167,24,0.0,2,24_0_2_20170116164749805.jpg,[185. 189. 164. ...  59.  56.  39.],23.601195967782175,23
18378,70,0.0,0,70_0_0_20170116213553686.jpg,[166. 184. 208. ...  20.  37.  65.],47.19897569562454,40
18522,71,0.0,2,71_0_2_20170112205728557.jpg,[44. 45. 47. ... 87. 89. 88.],32.25779071537727,26
8795,31,0.0,3,31_0_3_20170119195948571.jpg,[255. 255. 255. ... 233. 217. 202.],33.146867271079024,32
9946,34,0.0,1,34_0_1_20170117140814015.jpg,[154. 178. 238. ...  12.  15.  84.],32.9060167432533,28
19133,80,0.0,1,80_0_1_20170111205504634.jpg,[ 5.  5.  5. ... 51. 47. 44.],80.26808203115183,82
4423,26,0.0,3,26_0_3_20170119181411076.jpg,[ 81.  41.  31. ... 209. 225. 250.],35.27574077130555,36
1372,22,1.0,1,22_1_1_20170103180755073.jpg,[212. 148. 136. ... 214. 223. 222.],27.478135861546434,22
9739,33,1.0,0,33_1_0_20170105000625650.jpg,[253. 253. 253. ... 237. 240. 231.],35.546870317847606,32
7289,28,1.0,3,28_1_3_20170119144214613.jpg,[140. 164. 202. ...  71.  24.  14.],27.92443055682064,28
11455,36,1.0,0,36_1_0_20170119192652946.jpg,[0. 0. 0. ... 0. 0. 0.],33.77333158168494,26
64,17,0.0,0,17_0_0_20170114025913647.jpg,[254. 254. 254. ... 253. 253. 253.],48.93145558921833,65
7213,28,1.0,2,28_1_2_20170116170932358.jpg,[ 19.  49.  99. ... 247. 177. 126.],24.724157099436134,23
5139,26,1.0,1,26_1_1_20170116233048680.jpg,[ 0.  0.  0. ... 15.  1.  1.],38.64508139944519,26
7198,28,1.0,2,28_1_2_20170116165125979.jpg,[238. 245. 251. ... 174. 157. 137.],25.833536125663812,22
11309,36,0.0,3,36_0_3_20170117183310510.jpg,[255. 242. 223. ...  38.  41.  50.],42.59374497610406,32
16507,56,1.0,0,56_1_0_20170110141552560.jpg,[154. 154. 146. ...   4.   0.   0.],35.44859945924691,26
16038,54,1.0,1,54_1_1_20170113013035146.jpg,[15. 14. 12. ... 12. 11.  9.],30.121076636687064,26
817,20,1.0,4,20_1_4_20170103212722908.jpg,[233. 236. 241. ... 249. 249. 249.],24.209021180855434,23
14848,50,0.0,1,50_0_1_20170111204143668.jpg,[220. 218. 157. ...  34.  20.  17.],38.57717725953262,26
14530,48,1.0,0,48_1_0_20170109220537701.jpg,[225. 230. 234. ...  22.  26.  25.],41.74934074132125,60
17216,60,1.0,0,60_1_0_20170110135918382.jpg,[181. 194. 226. ... 160. 119. 115.],56.256459691359396,60
7581,29,0.0,3,29_0_3_20170117180751226.jpg,[ 77.  73.  64. ... 122. 152.  88.],29.26755393320559,26
12716,40,0.0,2,40_0_2_20170116181335777.jpg,[132. 118. 107. ...  10.  12.  11.],38.013803594765925,32
11157,36,0.0,0,36_0_0_20170117135801612.jpg,[228. 231. 236. ... 225. 228. 233.],36.505949295995336,32
14598,49,0.0,0,49_0_0_20170117153916924.jpg,[217. 229. 219. ...  24.  34.  43.],45.13370746305736,32
14240,47,0.0,0,47_0_0_20170103183440186.jpg,[243. 247. 248. ... 225. 215. 203.],52.44999270679591,60
2000,23,1.0,4,23_1_4_20170117194143181.jpg,[251. 185. 159. ... 221. 148. 113.],26.90779183737979,26
8353,30,1.0,0,30_1_0_20170117145129099.jpg,[201. 199. 184. ... 110. 111. 103.],29.523726883282507,23
11319,36,0.0,3,36_0_3_20170119181320605.jpg,[254. 255. 247. ...  54.  51.  78.],37.33162959951278,30
13449,43,0.0,1,43_0_1_20170116203818122.jpg,[120. 139. 169. ...  14.  33.  50.],31.36450847153492,26
12491,40,0.0,0,40_0_0_20170105172906549.jpg,[230. 215. 194. ...  76.  82.  82.],38.85176460240473,39
3320,25,1.0,1,25_1_1_20170112231543709.jpg,[166. 144. 130. ...  62.  62.  38.],33.95366312394981,26
4313,26,0.0,3,26_0_3_20170117153621606.jpg,[154. 145. 140. ... 109.  63.  37.],27.30515561555993,26
13639,44,1.0,3,44_1_3_20170119164705141.jpg,[145.  11.   8. ... 148.  29.   0.],45.07905906025189,26
18937,76,1.0,0,76_1_0_20170120225354841.jpg,[ 47.  58.  41. ... 114.  91.  57.],70.41948329437128,68
12774,40,0.0,3,40_0_3_20170119191805016.jpg,[241. 250. 249. ...  43.  53.  42.],51.27000492828665,26
3014,25,0.0,1,25_0_1_20170114032055563.jpg,[145. 151. 149. ... 201. 201. 201.],27.330925589402643,23
8947,31,1.0,2,31_1_2_20170116191331056.jpg,[21. 23. 35. ...  5.  3.  6.],39.285630162776215,26
933,21,0.0,4,21_0_4_20161223214759249.jpg,[ 41.  26.  33. ... 109.  56.  25.],25.47395414975285,22
68,17,0.0,0,17_0_0_20170116205532920.jpg,[153. 168. 127. ... 223. 226. 173.],37.23461909838079,32
19567,89,0.0,3,89_0_3_20170105180114246.jpg,[151.  88.  45. ... 206. 204. 189.],62.43183036935807,60
2162,24,0.0,2,24_0_2_20170116163850936.jpg,[148. 161. 178. ... 231. 225. 225.],25.14391248741798,24
16131,55,0.0,0,55_0_0_20170117190004928.jpg,[ 1.  1.  1. ... 21. 20. 18.],43.406895332195745,26
7185,28,1.0,2,28_1_2_20170116164612760.jpg,[253. 241. 243. ... 207. 150. 133.],27.749446041967467,23
13102,41,1.0,0,41_1_0_20170117185511874.jpg,[222. 223. 227. ... 218. 219. 223.],35.423184686709305,26
16312,55,1.0,1,55_1_1_20170116232600318.jpg,[ 13.  14.   8. ... 108.  20.  62.],43.21782580271247,32
13145,42,0.0,0,42_0_0_20170109004710455.jpg,[242. 230. 218. ... 246. 246. 244.],35.661397111534534,36
7156,28,1.0,2,28_1_2_20170116162147060.jpg,[ 16.   2.  25. ... 213. 186. 193.],24.599586497314064,23
2699,24,1.0,3,24_1_3_20170104222414918.jpg,[179. 161. 137. ... 151. 125.  98.],23.71507677278473,24
17540,62,0.0,1,62_0_1_20170113182556749.jpg,[251. 251. 249. ... 206. 201. 195.],42.04659391842142,26
10239,35,0.0,0,35_0_0_20170105165146660.jpg,[175. 215. 191. ... 206. 207. 209.],29.64684056662565,30
10829,35,1.0,0,35_1_0_20170117135354644.jpg,[255. 255. 255. ...  85.  80.  42.],44.74116556109766,39
18647,73,0.0,0,73_0_0_20170109151000869.jpg,[ 51.  71. 106. ...  93. 128. 186.],65.43141082248167,60
13902,45,0.0,3,45_0_3_20170119184244311.jpg,[14. 19. 22. ...  4.  5.  0.],44.35073327504779,39
18596,72,1.0,0,72_1_0_20170110125258812.jpg,[211. 206. 187. ... 196. 197. 191.],64.11896984012128,75
7484,29,0.0,1,29_0_1_20170116001349353.jpg,[137. 123. 138. ... 155. 145. 133.],33.17329238660295,30
12818,40,1.0,0,40_1_0_20170104183430557.jpg,[ 39.  64.  94. ... 187. 169. 157.],40.222651162526745,30
14186,46,1.0,0,46_1_0_20170104170621792.jpg,[165. 114.  87. ...  75.  77.  72.],56.196897164463735,60
7775,29,1.0,1,29_1_1_20170115235003672.jpg,[ 28.  31.  40. ... 125.  84.  54.],25.751081059249643,23
12064,38,1.0,0,38_1_0_20170109142047234.jpg,[70. 70. 70. ... 66. 66. 66.],36.20664738847381,26
4280,26,0.0,3,26_0_3_20170104215431446.jpg,[228. 178. 107. ... 118. 117. 131.],26.73182020247615,26
5885,27,0.0,0,27_0_0_20170117175613066.jpg,[110. 101. 102. ... 110. 109. 115.],25.641436070704064,23
5204,26,1.0,2,26_1_2_20170104022817638.jpg,[210. 216. 230. ... 222. 229. 239.],30.64722395937946,26
15039,50,1.0,0,50_1_0_20170117135347887.jpg,[0. 0. 0. ... 0. 0. 0.],45.98650192171772,26
1602,23,0.0,0,23_0_0_20170117134919191.jpg,[202. 212. 201. ...  92.  99. 109.],34.67519564322356,30
1418,22,1.0,1,22_1_1_20170116162315750.jpg,[67. 53. 50. ...  1. 37. 25.],33.51301403320031,26
14576,49,0.0,0,49_0_0_20170104204827251.jpg,[ 76.  59.  39. ... 196. 206. 195.],50.21826625616086,39
9083,32,0.0,0,32_0_0_20170117134725446.jpg,[ 79.  77.  91. ... 101.  55.  55.],38.693638825578105,30
10120,34,1.0,1,34_1_1_20170104165020320.jpg,[212. 221. 216. ... 154. 146. 123.],34.074566043247614,24
13880,45,0.0,3,45_0_3_20170117183557423.jpg,[ 37. 103. 187. ...  39.  78. 133.],40.83000492145531,39
373,18,1.0,0,18_1_0_20170117133441179.jpg,[55. 54. 59. ... 46. 46. 46.],23.38261072345483,23
1377,22,1.0,1,22_1_1_20170112202834858.jpg,[137.  43.  69. ... 149.  18.  50.],27.63665867149945,27
1884,23,1.0,2,23_1_2_20170116173127575.jpg,[ 43.  44.  49. ... 246. 244. 247.],26.10485607256689,23
9823,34,0.0,0,34_0_0_20170105173453140.jpg,[255. 246. 244. ...  53.  38.  19.],47.818871725952704,26
11397,36,1.0,0,36_1_0_20170104164857729.jpg,[115. 131. 154. ... 128. 138.  42.],42.143042207088,30
7647,29,1.0,0,29_1_0_20170103181510040.jpg,[ 63. 105.  19. ... 199. 135. 100.],27.609483358815027,26
10146,34,1.0,1,34_1_1_20170116012236821.jpg,[115. 106. 101. ...  34.  24.  23.],68.06704902509955,73
16212,55,0.0,3,55_0_3_20170119155052371.jpg,[253. 253. 251. ...  66.  71.  65.],39.8243468928049,32
10979,35,1.0,1,35_1_1_20170117154228361.jpg,[252. 233. 229. ... 234. 209. 202.],28.735828369376506,26
14484,48,0.0,1,48_0_1_20170117172159893.jpg,[144. 163. 180. ... 126. 139. 147.],43.02345852606322,36
13557,44,0.0,0,44_0_0_20170113210319338.jpg,[68. 77. 76. ... 59. 31. 20.],36.667774026716415,30
10488,35,0.0,1,35_0_1_20170113195625995.jpg,[228. 228. 216. ... 255. 255. 255.],29.60880096558185,23
9718,33,0.0,4,33_0_4_20170104172529099.jpg,[255. 255. 255. ... 104.  76.  73.],31.726717090235056,30
19313,85,0.0,0,85_0_0_20170110181953748.jpg,[ 79. 187. 251. ... 251. 251. 251.],65.44855347915836,63
10905,35,1.0,1,35_1_1_20170112210358868.jpg,[206. 176. 168. ... 184. 166. 156.],45.406268972979376,37
14570,49,0.0,0,49_0_0_20170104185354638.jpg,[86. 48. 35. ... 35. 35. 37.],49.735868492745794,39
8944,31,1.0,2,31_1_2_20170109141257277.jpg,[50. 52. 38. ... 38. 20.  8.],44.77158615238682,26
9489,32,1.0,1,32_1_1_20170113001546316.jpg,[252. 252. 252. ... 247. 246. 244.],29.40656639243045,32
18829,75,0.0,2,75_0_2_20170112220538967.jpg,[ 19.  19.  19. ... 101. 137.  75.],68.33546157582714,75
16908,58,1.0,0,58_1_0_20170109015222209.jpg,[ 95.  95. 105. ...  56.  98. 110.],50.798309881443856,60
2199,24,0.0,2,24_0_2_20170117141025894.jpg,[201. 204. 209. ... 202. 205. 210.],27.5072029356924,26
11535,36,1.0,1,36_1_1_20170117183237374.jpg,[245. 245. 245. ...  56.  48.  37.],39.96709182377526,32
15298,52,0.0,0,52_0_0_20170113183752750.jpg,[196. 182. 169. ...   3.   1.   2.],43.50148724310043,52
6314,27,1.0,2,27_1_2_20170116165932169.jpg,[150. 153. 162. ... 255. 227. 221.],25.454410252950773,26
18020,65,1.0,3,65_1_3_20170109143047483.jpg,[250. 255. 254. ... 255. 255. 255.],50.81759566079381,60
4190,26,0.0,2,26_0_2_20170116175942111.jpg,[143. 127. 127. ...  89.  90.  94.],34.13772860594145,26
18316,69,0.0,1,69_0_1_20170113184924520.jpg,[230. 221. 222. ...  19.  18.  16.],64.18037946053164,73
3600,25,1.0,4,25_1_4_20170117152015997.jpg,[212. 199. 180. ... 205. 147. 110.],26.257610319486552,25
11269,36,0.0,1,36_0_1_20170117175139438.jpg,[234. 226. 207. ... 236. 232. 229.],43.87963535925337,32
13239,42,0.0,2,42_0_2_20170104165448593.jpg,[ 78.  69.  26. ... 105. 121.  50.],43.97026837451631,39
8930,31,1.0,1,31_1_1_20170117164303317.jpg,[ 76. 205. 247. ... 140. 140. 140.],28.07946592429869,26
15054,50,1.0,0,50_1_0_20170119205609399.jpg,[ 41.  61.  85. ...  74.  97. 147.],49.52404553104651,60
8143,30,0.0,2,30_0_2_20170107212049636.jpg,[187. 186. 184. ... 205. 205. 207.],34.265455574103186,32
16597,57,0.0,0,57_0_0_20170111203811339.jpg,[ 39.  81. 155. ...  17.  24.  43.],35.16541395281456,26
13805,45,0.0,1,45_0_1_20170113173605450.jpg,[255. 255. 255. ...  87.  82.  76.],37.0015734077939,30
730,20,1.0,1,20_1_1_20170112230604949.jpg,[117. 103.  74. ... 127. 122.  93.],29.325404450236874,28
13558,44,0.0,0,44_0_0_20170116222018302.jpg,[34.  6.  3. ... 13.  1.  1.],38.0955933003861,26
7687,29,1.0,0,29_1_0_20170113012617623.jpg,[76. 79. 94. ... 40. 41. 46.],29.245032635247696,30
5393,26,1.0,2,26_1_2_20170116184510768.jpg,[174. 133. 105. ...  20.  19.  15.],27.973598828759222,26
4096,26,0.0,1,26_0_1_20170116231231576.jpg,[ 59.  89. 143. ...  10.  10.  12.],35.9250424018054,28
5241,26,1.0,2,26_1_2_20170116175458291.jpg,[223.  44.  86. ...  95.  49.  52.],33.13560512899858,26
11284,36,0.0,2,36_0_2_20170105163358596.jpg,[199. 198. 204. ...  58.  53.  50.],31.464935007239717,30
