,age,gender,race,filename,pixels,Weighted_Avg,ArgMax
13867,45,0.0,2,45_0_2_20170120222541001.jpg,[119. 139. 148. ...  11.  12.  14.],49.26712868859363,60
14510,48,0.0,3,48_0_3_20170119205356352.jpg,[211. 211. 209. ... 219. 219. 229.],46.644434324521626,38
12901,40,1.0,1,40_1_1_20170112214918832.jpg,[2. 1. 0. ... 2. 1. 7.],35.26494829842835,26
11084,35,1.0,4,35_1_4_20170117201052046.jpg,[ 0.  0.  0. ... 32. 33. 38.],33.61962644086361,26
11392,36,1.0,0,36_1_0_20170103182854050.jpg,[135. 141. 127. ...  83.  66.  58.],40.49431162696237,37
15535,53,0.0,0,53_0_0_20170117161109630.jpg,[37. 53. 27. ... 48. 50. 65.],62.18195376644918,60
8377,30,1.0,0,30_1_0_20170117171606522.jpg,[209. 209. 209. ... 103. 103. 103.],27.798645476623715,26
5916,27,0.0,1,27_0_1_20170113135622875.jpg,[207. 210. 215. ...  75.  75.  63.],32.19545873306424,26
755,20,1.0,1,20_1_1_20170116164052068.jpg,[  1.   1.   1. ... 225. 198. 127.],26.548739564605242,20
17549,62,0.0,1,62_0_1_20170117183538747.jpg,[104. 167. 112. ...  89. 149.  95.],35.45559316566505,26
6109,27,0.0,4,27_0_4_20170117202055676.jpg,[144.  77.  69. ... 241. 241. 241.],31.712498773449624,26
2217,24,0.0,3,24_0_3_20170117150546627.jpg,[121.  86.  46. ...  94.  92.  95.],28.951813010521036,24
5274,26,1.0,2,26_1_2_20170116180217943.jpg,[234. 140. 141. ... 181. 113. 104.],28.92667460666961,26
3953,26,0.0,1,26_0_1_20170113152156561.jpg,[254. 254. 254. ... 255. 255. 255.],43.60419418409856,26
2970,25,0.0,0,25_0_0_20170117195250189.jpg,[ 90. 152.  41. ...  87. 161.  14.],29.798111541451135,26
15996,54,1.0,0,54_1_0_20170110122243471.jpg,[227. 235. 238. ...  71.  60.  28.],38.237537749068,26
13044,41,0.0,1,41_0_1_20170117173648607.jpg,[11. 10.  8. ... 10.  8.  9.],40.70699506790152,30
17023,59,1.0,3,59_1_3_20170109142030313.jpg,[ 78.  90. 104. ... 255. 254. 255.],57.76113374350916,60
3165,25,1.0,0,25_1_0_20170103180311751.jpg,[237. 255. 255. ... 255. 255. 255.],31.61515506953492,26
3554,25,1.0,3,25_1_3_20170119172053938.jpg,[148. 113.  85. ... 223. 224. 206.],32.78504835279193,35
18099,66,1.0,0,66_1_0_20170117175408412.jpg,[ 1.  1.  1. ... 29. 15. 12.],62.96699509535756,61
11322,36,0.0,3,36_0_3_20170119183044775.jpg,[255. 255. 255. ... 167. 147. 140.],45.78299172365132,45
16973,59,0.0,0,59_0_0_20170111203940975.jpg,[252.  64.  81. ... 144. 136. 187.],63.23408455522531,61
8590,30,1.0,3,30_1_3_20170117120626251.jpg,[95. 97. 96. ... 24. 84. 74.],31.10541904165214,31
9224,32,0.0,2,32_0_2_20170116162354491.jpg,[255. 251. 248. ... 254. 254. 254.],32.48705119485021,20
14022,45,1.0,0,45_1_0_20170117170556859.jpg,[224. 228. 229. ...  33.  33.  35.],46.0943225442461,35
17403,61,0.0,1,61_0_1_20170117194623461.jpg,[189. 217. 229. ...  63.  66.  75.],70.16911569028002,85
18060,66,1.0,0,66_1_0_20170105173707677.jpg,[65. 76. 60. ... 66. 20. 82.],70.97047221957666,61
11285,36,0.0,2,36_0_2_20170116191916920.jpg,[225. 205. 214. ... 228.  33.  27.],36.43171583556159,37
6925,28,1.0,0,28_1_0_20170104181551957.jpg,[55. 57. 46. ... 65. 58. 50.],35.74474654904043,20
17155,60,0.0,3,60_0_3_20170117001217178.jpg,[255. 255. 255. ... 255. 255. 255.],36.07061780017515,37
13848,45,0.0,1,45_0_1_20170117194133909.jpg,[128. 120. 107. ...  17.  17.  19.],31.050886197552472,26
15549,53,0.0,0,53_0_0_20170117191002777.jpg,[6. 6. 6. ... 9. 9. 9.],44.76259110838873,30
2952,25,0.0,0,25_0_0_20170117151647102.jpg,[37. 44. 52. ... 54. 65. 71.],27.71356372628182,20
3816,26,0.0,0,26_0_0_20170117173443951.jpg,[173. 178. 171. ... 207. 109.  70.],28.726971620637244,26
9402,32,1.0,0,32_1_0_20170117093112387.jpg,[238. 249. 255. ... 229. 196. 187.],27.02255448468958,20
12146,38,1.0,1,38_1_1_20170117142941700.jpg,[151. 172. 193. ...  46.  91.  68.],48.213247007209134,45
18627,72,1.0,0,72_1_0_20170110183821487.jpg,[ 13.  30.  22. ... 228. 195. 154.],69.28702015818817,80
10168,34,1.0,1,34_1_1_20170116234705929.jpg,[38. 67. 49. ... 13. 13. 13.],29.323719042432344,26
2211,24,0.0,3,24_0_3_20170115230942077.jpg,[140. 159. 173. ...  53.  65. 107.],40.079364372340024,35
14224,46,1.0,1,46_1_1_20170116022038426.jpg,[102. 107. 110. ...   3.   1.   6.],38.15608814614825,26
9131,32,0.0,1,32_0_1_20170113141523611.jpg,[75. 68. 50. ... 10. 10. 12.],35.74816662211015,35
9706,33,0.0,3,33_0_3_20170117153916421.jpg,[ 80.  64.  49. ... 110.  93. 111.],34.74887101707645,26
12121,38,1.0,1,38_1_1_20170116010511938.jpg,[161. 164. 143. ... 104. 112. 125.],41.54449560377179,36
11383,36,0.0,4,36_0_4_20170117203459599.jpg,[161. 183. 197. ... 252. 252. 254.],27.479502433687824,26
2347,24,1.0,0,24_1_0_20170116222429652.jpg,[251. 251. 251. ... 254. 254. 254.],43.87027365176618,37
2330,24,1.0,0,24_1_0_20170116214224254.jpg,[164. 164. 156. ...  25.  27.  16.],24.614385197049415,20
9353,32,1.0,0,32_1_0_20170104234949266.jpg,[ 56.  56.  56. ... 101.  83.  63.],27.753793938631702,20
19725,96,1.0,2,96_1_2_20170110183043609.jpg,[ 18.  20.  17. ... 159. 158. 163.],34.51834905592477,26
7475,29,0.0,1,29_0_1_20170113173051227.jpg,[ 67.  58.  41. ... 102.  89.  73.],32.01948710242874,26
3732,26,0.0,0,26_0_0_20170116233436547.jpg,[153. 175. 162. ...  67.  75.  86.],33.02740441350306,26
17456,61,1.0,0,61_1_0_20170117174551886.jpg,[35. 19. 22. ...  1.  1.  1.],51.57035709248157,26
8858,31,1.0,0,31_1_0_20170117181946996.jpg,[255. 255. 255. ... 255. 255. 255.],34.624816977174305,35
10791,35,1.0,0,35_1_0_20170113001111066.jpg,[128. 147. 164. ... 155. 150. 144.],27.369893381040082,25
7688,29,1.0,0,29_1_0_20170114030939325.jpg,[ 89. 101. 117. ... 120. 118. 131.],27.076114184688603,20
14552,48,1.0,1,48_1_1_20170113001756978.jpg,[ 69.  57.  31. ...  38.  43. 107.],40.51600341274738,37
14869,50,0.0,1,50_0_1_20170117164310665.jpg,[ 79.  94. 115. ... 215. 216. 211.],43.98441605942372,26
10021,34,0.0,3,34_0_3_20170119200628579.jpg,[255. 255. 253. ... 190. 203. 219.],32.04625911716076,26
13040,41,0.0,1,41_0_1_20170117140422547.jpg,[97. 92. 86. ... 59. 40. 44.],35.66665113197337,35
11810,37,1.0,0,37_1_0_20170117184458864.jpg,[162. 165. 170. ... 202. 203. 205.],31.587019079361767,35
12299,39,0.0,2,39_0_2_20170104201921434.jpg,[207. 205. 218. ...  52.  55.  86.],42.09560824378309,37
999,21,1.0,0,21_1_0_20170117142529474.jpg,[ 62.  71.  80. ... 100.  45.  24.],26.347842442075702,20
11388,36,1.0,0,36_1_0_20170103182343482.jpg,[162. 163. 168. ... 130. 127. 134.],26.321423994357346,20
14376,47,1.0,0,47_1_0_20170109142251314.jpg,[175. 171. 160. ... 255. 255. 255.],44.252026966639846,39
12232,39,0.0,0,39_0_0_20170105172311895.jpg,[192. 194. 191. ...  66.  59.  53.],37.23293920799267,39
673,20,1.0,0,20_1_0_20170105183447816.jpg,[210. 209. 205. ... 220. 215. 209.],33.590512847091304,20
17920,65,0.0,3,65_0_3_20170117143046787.jpg,[196. 168.  45. ... 130.  84.  48.],58.66414449104741,65
11690,37,0.0,2,37_0_2_20170116184903745.jpg,[172. 147. 168. ... 211. 217. 229.],41.35670608817054,37
4071,26,0.0,1,26_0_1_20170116205012718.jpg,[255.  70.  71. ... 229. 226. 219.],34.71998151889818,35
8249,30,0.0,4,30_0_4_20170104170526912.jpg,[158. 143. 140. ...  35.  30.  27.],37.732845542966515,37
18298,68,1.0,1,68_1_1_20170113012709282.jpg,[ 45.  31.  31. ... 137. 110.  99.],37.96549056038839,26
4326,26,0.0,3,26_0_3_20170117154516750.jpg,[113. 118.  54. ... 114.  74.  62.],27.565814925281867,26
7935,30,0.0,0,30_0_0_20170105170132300.jpg,[ 88. 113.  84. ... 109.  86.  92.],35.854029422680085,35
11586,37,0.0,0,37_0_0_20170104185229157.jpg,[252. 253. 255. ... 165. 156. 141.],44.517338576348266,26
4902,26,1.0,1,26_1_1_20170112235923687.jpg,[138. 135. 118. ... 138.  75.  21.],29.830161822535956,26
19715,96,1.0,0,96_1_0_20170110182026396.jpg,[77. 47. 36. ... 50. 32. 28.],67.03780833311612,90
15914,54,0.0,3,54_0_3_20170119184252470.jpg,[178. 176. 187. ... 219. 210. 215.],40.91079829916271,35
15252,52,0.0,0,52_0_0_20170104212238236.jpg,[125. 126. 118. ...  32.  33.  28.],58.43297076604222,61
9953,34,0.0,1,34_0_1_20170117165134738.jpg,[ 0.  0.  0. ... 28. 21. 28.],46.38741532262122,37
1310,22,0.0,3,22_0_3_20170119162941062.jpg,[184. 183. 179. ... 201.  47.  39.],26.30821997319632,20
6836,28,0.0,3,28_0_3_20170119194624019.jpg,[137. 130. 112. ... 138. 130. 109.],34.94440186330576,35
2016,24,0.0,0,24_0_0_20170104230201657.jpg,[47. 50. 55. ... 20. 21. 23.],31.46361749342941,26
4532,26,0.0,4,26_0_4_20170117153355923.jpg,[39. 45. 31. ... 47. 20. 13.],31.344291692737897,26
9362,32,1.0,0,32_1_0_20170108224936101.jpg,[21. 20. 18. ... 45. 40. 36.],31.8982226068174,20
11751,37,0.0,3,37_0_3_20170119202504438.jpg,[29. 30. 14. ...  0.  5. 11.],38.24153703664206,37
9262,32,0.0,3,32_0_3_20170104220341542.jpg,[171. 168. 127. ... 221. 242. 235.],37.82385092619916,37
12561,40,0.0,0,40_0_0_20170117135238541.jpg,[161. 161. 161. ...  21.  20.  16.],51.70867286720538,60
10004,34,0.0,3,34_0_3_20170119171624184.jpg,[247. 247. 247. ... 208.  39.  62.],33.82966847067266,35
12544,40,0.0,0,40_0_0_20170117130718950.jpg,[174. 175. 131. ... 133. 136. 143.],38.63005473946735,37
349,18,1.0,0,18_1_0_20170109214309566.jpg,[59. 54. 51. ... 50. 51. 72.],27.408222878909612,20
9607,32,1.0,2,32_1_2_20170116192028254.jpg,[ 14.  27.  18. ... 250. 244. 246.],32.296490344031554,35
9792,33,1.0,3,33_1_3_20170104232231283.jpg,[  3.   5.   4. ... 189. 137. 149.],31.78946012261622,26
19121,80,0.0,0,80_0_0_20170117175507859.jpg,[158. 163. 166. ... 216. 210. 248.],68.84046508894824,61
8130,30,0.0,1,30_0_1_20170117191447948.jpg,[ 84. 124. 238. ...  14.  16.  15.],33.2568943714532,26
5944,27,0.0,1,27_0_1_20170116203636129.jpg,[  1.   4.   9. ... 177.  94.  24.],59.13202277671371,61
12801,40,0.0,4,40_0_4_20170113183427182.jpg,[50. 35. 16. ... 55. 70. 63.],53.04312237646354,60
11987,38,0.0,2,38_0_2_20170104201018401.jpg,[151. 133.  97. ...  60.  69.  86.],26.467658385921617,20
8829,31,1.0,0,31_1_0_20170104172947139.jpg,[  0.  10.   0. ...  83. 112.  46.],36.88538289734835,37
15037,50,1.0,0,50_1_0_20170117121926916.jpg,[43. 70. 55. ... 21. 24. 43.],60.308617151662474,60
2341,24,1.0,0,24_1_0_20170116220232605.jpg,[159. 166. 174. ... 126. 132. 146.],29.87951322724507,20
18823,75,0.0,2,75_0_2_20170112205312755.jpg,[253. 253. 253. ... 255. 255. 255.],61.337943140801144,80
1405,22,1.0,1,22_1_1_20170114025217323.jpg,[ 50.  42.  31. ... 159. 129.  91.],26.321793709974905,20
6516,28,0.0,0,28_0_0_20170117180405191.jpg,[216. 205. 159. ...  33.  13.   6.],33.20527826762978,35
14725,50,0.0,0,50_0_0_20170104211514100.jpg,[222. 223. 228. ... 255. 255. 255.],55.35484464222827,65
13446,43,0.0,1,43_0_1_20170111194850581.jpg,[165. 162. 129. ... 255. 254. 255.],52.60613782739665,60
17022,59,1.0,3,59_1_3_20170109134346011.jpg,[147. 127.  66. ...   3.  10.   3.],33.873215058663845,26
19490,86,1.0,0,86_1_0_20170110153717173.jpg,[8. 2. 2. ... 1. 1. 1.],41.44484325263693,26
2414,24,1.0,1,24_1_1_20170112193108564.jpg,[139. 164. 158. ... 142. 165. 157.],31.183378441044624,20
9448,32,1.0,0,32_1_0_20170120134012302.jpg,[ 84.  91. 137. ...  76.  13.   8.],43.946819163618784,26
5042,26,1.0,1,26_1_1_20170116164838750.jpg,[ 33. 163. 238. ...  59.  71.  85.],33.27262301134874,35
2048,24,0.0,0,24_0_0_20170117140958984.jpg,[  4.   4.   4. ... 122. 132. 144.],28.70708410810781,30
18207,68,0.0,0,68_0_0_20170105174949806.jpg,[154. 148. 150. ...  42.  42.  40.],47.892336885633995,26
8650,31,0.0,0,31_0_0_20170104201545729.jpg,[153. 153. 163. ...   5.   8.  15.],43.326645409754974,37
3520,25,1.0,3,25_1_3_20170117180220918.jpg,[192. 192. 184. ... 185. 185. 177.],28.366811217845346,26
14338,47,0.0,3,47_0_3_20170119184351798.jpg,[140. 111.  97. ...  22.  39.  55.],38.32721586790183,37
16324,55,1.0,3,55_1_3_20170119171332121.jpg,[ 69. 114. 147. ... 255. 220.  98.],37.641812214205856,37
3761,26,0.0,0,26_0_0_20170117153645909.jpg,[ 20.  11.   2. ... 251. 251. 251.],32.591980534041795,26
191,17,1.0,4,17_1_4_20170104011834409.jpg,[133.  13.  23. ... 238. 222. 209.],28.217212301065047,20
6215,27,1.0,1,27_1_1_20170113001034770.jpg,[224. 225. 227. ...  70.  64.  64.],32.11224692766973,26
17014,59,1.0,1,59_1_1_20170112210446395.jpg,[ 12.  46.  32. ... 153. 120. 105.],32.73002654477011,26
17269,60,1.0,0,60_1_0_20170110154144201.jpg,[16.  6.  4. ... 10. 10. 10.],60.40902062991586,60
11136,36,0.0,0,36_0_0_20170114030354305.jpg,[188. 175. 192. ... 143. 143. 181.],33.072093711720356,26
10898,35,1.0,1,35_1_1_20170112191127473.jpg,[124. 129. 133. ...  11.  11.  11.],57.57726268976694,80
10019,34,0.0,3,34_0_3_20170119200611509.jpg,[ 55.  48.  56. ... 251. 253. 252.],33.56976256816675,26
19663,90,1.0,0,90_1_0_20170117175312742.jpg,[80. 70. 78. ... 34. 38. 65.],69.74710116189672,62
7029,28,1.0,1,28_1_1_20170103225945785.jpg,[ 11.   4.   0. ... 191. 142. 102.],28.112755154702,26
15869,54,0.0,1,54_0_1_20170117183527321.jpg,[100. 144. 207. ... 101. 149. 225.],46.69275169125467,37
11077,35,1.0,4,35_1_4_20170116221035151.jpg,[175. 148. 131. ...  13.  16.  25.],35.76970249031365,35
2931,25,0.0,0,25_0_0_20170117140932120.jpg,[159. 156. 137. ...  20.  19.  17.],29.216845942477267,26
8275,30,1.0,0,30_1_0_20170104164947017.jpg,[ 76.  80.  92. ... 138. 110.  88.],35.7894288834068,35
16599,57,0.0,0,57_0_0_20170113210319823.jpg,[248. 142. 129. ... 216. 203. 212.],29.17820852258444,26
7456,29,0.0,1,29_0_1_20170113134101015.jpg,[245. 248. 253. ...  27.  28.  30.],31.512052654669475,26
16197,55,0.0,2,55_0_2_20170112222313915.jpg,[194. 234. 255. ... 254. 254. 254.],47.49511054492905,26
4006,26,0.0,1,26_0_1_20170116010530676.jpg,[199. 192. 174. ...  93.  92.  90.],32.52144189891442,26
8973,31,1.0,3,31_1_3_20170119200101732.jpg,[114.  97.  67. ... 170.  32.   4.],32.122532026586214,26
4547,26,0.0,4,26_0_4_20170117195657219.jpg,[ 74.  75.  67. ...  40.  59. 101.],29.883280109764314,26
8259,30,0.0,4,30_0_4_20170117194418932.jpg,[ 23.  26.  19. ... 185. 134. 107.],32.803522979055174,35
17431,61,0.0,3,61_0_3_20170119211817688.jpg,[ 31.  21.  22. ... 212. 205. 177.],41.75534617888843,26
6621,28,0.0,1,28_0_1_20170113174140042.jpg,[253. 252. 248. ...  38.  43.  47.],35.22480050543527,26
2520,24,1.0,2,24_1_2_20170104234618170.jpg,[ 69. 104.  20. ... 193. 180. 164.],29.386022105275003,26
17552,62,0.0,1,62_0_1_20170120221526053.jpg,[160. 164. 103. ... 178. 175. 168.],61.75901542519705,70
10048,34,0.0,4,34_0_4_20170105161411273.jpg,[115.  89.  76. ...  25.  23.  34.],33.547939549795394,35
5570,26,1.0,3,26_1_3_20170117174047894.jpg,[248. 250. 247. ... 212. 215. 220.],28.99773499299199,26
10748,35,0.0,4,35_0_4_20170117195110413.jpg,[0. 0. 2. ... 8. 8. 8.],38.405555381548766,35
15098,51,0.0,0,51_0_0_20170104211553436.jpg,[248. 249. 254. ...  15.  16.  21.],48.72194602518112,52
11784,37,1.0,0,37_1_0_20170105170228540.jpg,[108. 108. 118. ... 152. 152. 164.],31.77856128922862,27
8568,30,1.0,3,30_1_3_20170104215635846.jpg,[ 41. 112. 130. ... 239. 219. 160.],30.407963786615525,26
11718,37,0.0,3,37_0_3_20170119164100806.jpg,[255. 255. 255. ... 139. 162. 212.],32.90722738517482,35
10709,35,0.0,3,35_0_3_20170119201446469.jpg,[166. 161. 158. ...  34.  33.  39.],41.90983352632611,26
13607,44,0.0,3,44_0_3_20170119200652604.jpg,[157. 154. 135. ... 227. 227. 227.],46.36270826777934,37
8761,31,0.0,2,31_0_2_20170104021231011.jpg,[214. 185. 145. ...  61.  19.  20.],32.32672496255236,26
14925,50,0.0,3,50_0_3_20170119183204846.jpg,[156. 156. 156. ...  64.  41.  27.],39.08602648433862,26
10096,34,1.0,0,34_1_0_20170116222753074.jpg,[164. 150. 115. ...  88.  95. 103.],31.30640536282283,26
18412,70,0.0,0,70_0_0_20170117175502596.jpg,[134. 118.  93. ...   4.   0.   0.],69.98678453081226,61
7492,29,0.0,1,29_0_1_20170116182142032.jpg,[37. 24.  5. ... 73. 63. 53.],34.202769407366304,26
7495,29,0.0,1,29_0_1_20170116194210361.jpg,[103.  78.  81. ... 187.  45.  43.],36.42960441113246,26
3437,25,1.0,2,25_1_2_20170116175240492.jpg,[239. 248. 245. ... 228. 237. 234.],34.21667212955526,26
12855,40,1.0,0,40_1_0_20170117091845090.jpg,[19. 19. 19. ... 11. 11. 23.],39.387043968832586,26
4035,26,0.0,1,26_0_1_20170116182311719.jpg,[ 66.  37.  55. ... 170. 196. 209.],28.310336816033068,26
10413,35,0.0,0,35_0_0_20170117191728610.jpg,[160. 135. 113. ... 232. 211.  96.],31.123803043377393,26
19214,81,1.0,0,81_1_0_20170110123812204.jpg,[247. 251. 250. ... 228. 221.  89.],66.09166233212454,85
6281,27,1.0,2,27_1_2_20170116163003893.jpg,[218. 221. 214. ... 233. 188. 165.],22.082989275821063,20
6445,28,0.0,0,28_0_0_20170113132803105.jpg,[34. 56. 67. ... 12. 15. 20.],27.77230700760805,20
7242,28,1.0,2,28_1_2_20170116191639838.jpg,[220. 219. 225. ... 135. 115.  64.],32.54097651540269,26
3072,25,0.0,3,25_0_3_20170104214613229.jpg,[134. 147. 104. ... 151. 161. 222.],35.827782104257494,35
1419,22,1.0,1,22_1_1_20170116172633295.jpg,[169. 179. 189. ... 200. 196. 184.],22.80031282922442,20
6424,27,1.0,4,27_1_4_20170116180404068.jpg,[23.  3.  2. ... 69. 14.  7.],31.334220805433386,35
16230,55,0.0,3,55_0_3_20170119181425916.jpg,[163. 168. 138. ...  33.  23.  11.],36.988958852918586,26
8277,30,1.0,0,30_1_0_20170104165921257.jpg,[212. 207. 204. ... 170. 154. 154.],35.95986885706527,37
1028,21,1.0,1,21_1_1_20170112233312848.jpg,[ 91.  44.  28. ... 134.  71.  54.],24.175910961283144,20
18105,67,0.0,0,67_0_0_20170104023306558.jpg,[241. 227. 201. ...  26.  17.  34.],63.40744817017071,68
2260,24,0.0,4,24_0_4_20170117145152514.jpg,[241. 243. 242. ... 245. 246. 240.],27.874946221452774,26
16138,55,0.0,0,55_0_0_20170117190545195.jpg,[190. 183. 165. ...  97.  97.  97.],47.90539065343637,37
5500,26,1.0,3,26_1_3_20170104235113586.jpg,[ 81.  85.  84. ... 147. 123.  85.],30.022650086501244,26
17925,65,0.0,3,65_0_3_20170119164246893.jpg,[19. 16.  9. ... 52. 29. 23.],55.514774766837945,65
3638,26,0.0,0,26_0_0_20170113182141220.jpg,[147. 126. 107. ...  11.  11.  11.],31.146659753280574,26
18772,75,0.0,0,75_0_0_20170111210950605.jpg,[181. 187.  39. ... 175. 210. 250.],71.93074584564602,85
6389,27,1.0,3,27_1_3_20170119145528477.jpg,[95. 77. 93. ... 58. 35. 51.],25.526966424478516,20
19175,80,1.0,0,80_1_0_20170110154540002.jpg,[199. 179. 155. ... 204. 196. 183.],70.4168568797977,85
2770,24,1.0,3,24_1_3_20170119165945055.jpg,[227. 222. 219. ... 203. 186. 178.],25.86606838897699,25
2818,24,1.0,4,24_1_4_20170103224705429.jpg,[244. 255. 234. ... 145. 144. 142.],32.79396978253641,26
3010,25,0.0,1,25_0_1_20170113175802374.jpg,[206. 199. 207. ... 255. 255. 255.],42.088252128050954,35
14636,49,0.0,3,49_0_3_20170119205447575.jpg,[254. 254. 254. ... 253. 253. 253.],37.11514613056352,35
11742,37,0.0,3,37_0_3_20170119202313708.jpg,[140. 135. 132. ... 156. 153. 198.],33.808188912174906,35
18953,77,0.0,0,77_0_0_20170111221659565.jpg,[148. 160. 158. ...  70.  74.  75.],65.8130819036669,80
16867,58,0.0,3,58_0_3_20170119211538977.jpg,[238. 238. 238. ... 223. 223. 223.],68.34385563387968,75
18092,66,1.0,0,66_1_0_20170110153031033.jpg,[ 55.  36.  21. ... 134. 122. 108.],50.304583632343565,60
16421,56,0.0,1,56_0_1_20170113174030713.jpg,[5. 5. 5. ... 4. 4. 4.],40.32411488147858,37
469,19,0.0,0,19_0_0_20170117140603777.jpg,[110.  97.  81. ...   8.   6.   7.],26.438274877080914,20
10381,35,0.0,0,35_0_0_20170117180339845.jpg,[183. 173. 174. ...  22.  20.  23.],41.604333084775135,35
5239,26,1.0,2,26_1_2_20170116175445643.jpg,[102.  77.  37. ... 103.  61.  21.],31.469861829522415,26
5598,26,1.0,3,26_1_3_20170119153809053.jpg,[ 39.  41.  36. ... 189.  74.  79.],26.093694666339946,20
6439,28,0.0,0,28_0_0_20170105164855636.jpg,[255. 255. 255. ...  37.  50.  56.],29.966080355521314,30
4227,26,0.0,2,26_0_2_20170116181409076.jpg,[59. 50. 71. ... 79. 37. 59.],30.692627209819648,26
16488,56,1.0,0,56_1_0_20170109220607828.jpg,[172. 209. 218. ... 227. 224. 219.],36.34993074034719,26
14604,49,0.0,0,49_0_0_20170117190513467.jpg,[232. 232. 232. ...  20.  20.  22.],38.524884812923396,35
16164,55,0.0,0,55_0_0_20170120222234390.jpg,[237. 241. 244. ...  27.  26.  22.],64.65540105122773,61
3299,25,1.0,1,25_1_1_20170112192945622.jpg,[209. 212. 217. ... 182. 186. 187.],33.10794451001789,35
2505,24,1.0,2,24_1_2_20170103235106308.jpg,[255. 255. 255. ... 235. 235. 227.],27.68086513115057,20
8847,31,1.0,0,31_1_0_20170117133158992.jpg,[120. 130. 181. ... 184.  92.  93.],38.0300620349567,26
9488,32,1.0,1,32_1_1_20170113001310242.jpg,[148.  65.  49. ... 253.  62.  67.],31.006149759529855,20
18328,69,1.0,0,69_1_0_20170110140355514.jpg,[139.  90.  93. ... 186. 121.  89.],55.427605804157,60
17028,60,0.0,0,60_0_0_20170104184751214.jpg,[91. 57. 29. ... 41. 41. 41.],50.0348864865491,60
7225,28,1.0,2,28_1_2_20170116175454615.jpg,[150. 164. 165. ... 229. 228. 223.],30.316697882985636,26
2581,24,1.0,2,24_1_2_20170116171513182.jpg,[193. 188. 184. ... 238. 227. 205.],23.057108666901627,20
16635,57,1.0,0,57_1_0_20170104201429289.jpg,[192.  47.  26. ...  30.  10.   9.],43.48240139273548,37
4869,26,1.0,1,26_1_1_20170112213032340.jpg,[175. 206. 172. ...  31.  34.  43.],27.132027885062072,26
8301,30,1.0,0,30_1_0_20170116220947988.jpg,[251. 251. 239. ...  16.  23.  31.],37.2577132640472,20
11279,36,0.0,2,36_0_2_20170103235656733.jpg,[255. 255. 255. ... 255. 255. 255.],37.09392705519522,37
18564,72,0.0,0,72_0_0_20170116193811127.jpg,[92. 82. 46. ... 23. 25. 12.],67.60274337683222,61
19709,95,1.0,2,95_1_2_20170112224548347.jpg,[202. 182. 132. ...  41.  37.  28.],71.13172399549694,85
14528,48,1.0,0,48_1_0_20170109142203204.jpg,[  6.   7.  28. ... 152.  14.  27.],53.43765057717974,60
4460,26,0.0,3,26_0_3_20170119184132638.jpg,[172. 155. 148. ... 180. 180. 180.],30.823549484821967,26
3708,26,0.0,0,26_0_0_20170116204100913.jpg,[165. 104.  83. ... 217. 205. 189.],29.40677292612793,35
9564,32,1.0,2,32_1_2_20170103181041008.jpg,[44. 33. 15. ... 29. 30. 24.],59.794917670602445,75
15292,52,0.0,0,52_0_0_20170111203528972.jpg,[114. 105.  88. ... 127. 112.  93.],51.171364688550966,26
7009,28,1.0,0,28_1_0_20170117180707457.jpg,[20. 14. 14. ... 17. 18. 23.],27.69319265746958,20
14875,50,0.0,1,50_0_1_20170117175738076.jpg,[ 9. 33.  1. ...  3.  9. 21.],64.03975461696014,61
15431,52,1.0,0,52_1_0_20170110122416544.jpg,[ 65.  47.  33. ... 122. 125. 130.],33.758686611548,26
13219,42,0.0,1,42_0_1_20170113181524871.jpg,[253. 253. 251. ...   7.   6.   4.],35.55373134535736,31
17477,61,1.0,3,61_1_3_20170109131931185.jpg,[117. 110.  40. ... 204.  38.  52.],42.74638147816586,38
11359,36,0.0,3,36_0_3_20170119201915606.jpg,[254. 254. 254. ... 236. 226. 227.],38.01621447976313,37
17812,65,0.0,0,65_0_0_20170116224819158.jpg,[225. 219. 197. ...  50.  46.  69.],55.87312292721981,60
7769,29,1.0,1,29_1_1_20170114024736192.jpg,[97. 86. 94. ... 28. 24. 25.],31.947488782607252,26
7903,29,1.0,3,29_1_3_20170119195530916.jpg,[134. 147. 189. ...  44.  47.  78.],28.00312565382843,26
17837,65,0.0,0,65_0_0_20170117171619354.jpg,[107. 119. 131. ...  22.  34.  50.],61.71594866761734,61
16848,58,0.0,2,58_0_2_20170116193610463.jpg,[193. 202. 199. ...  17.  17.  17.],61.276450539182406,61
15349,52,0.0,1,52_0_1_20170117171005861.jpg,[226. 225. 223. ... 190. 209. 216.],42.95692136294099,37
2436,24,1.0,1,24_1_1_20170112233347824.jpg,[ 50.  44.  92. ... 100. 101. 149.],25.654145826102358,20
5448,26,1.0,3,26_1_3_20170104220140542.jpg,[117. 129. 105. ...  26.  20.  20.],24.982827581880446,20
2382,24,1.0,0,24_1_0_20170117150815148.jpg,[158. 157. 163. ... 160. 128. 115.],47.173753048322396,53
15069,50,1.0,1,50_1_1_20170114031511007.jpg,[ 83.  85.  97. ... 188. 173. 166.],30.933713199781096,26
17187,60,0.0,3,60_0_3_20170119205949319.jpg,[254. 254. 254. ...  29.  30.  32.],61.62981209009991,58
5674,26,1.0,3,26_1_3_20170119193115729.jpg,[141. 134. 116. ... 105.  77.  53.],26.998457332019495,25
6,100,1.0,0,100_1_0_20170117195420803.jpg,[ 65.  72.  80. ... 158. 161. 166.],72.15745082238686,80
